STUDY_ID	SAMPLE_ID	ESR1	ERBB2	PGR	TP53	PIK3CA	GATA3	FOXA1	MLPH
brca_metabric	MB-0344	9.970582321	10.5214245	5.914544002	5.987285574	5.886000516	10.92361303	11.35858098	12.68587458
brca_metabric	MB-0345	10.29524149	10.15774486	6.565086896	6.468037414	5.808272385	10.48759248	11.86922484	12.94015144
brca_metabric	MB-0346	6.017776198	13.83603731	5.291619438	6.814312145	5.214868612	9.497441984	10.8299177	11.69352573
brca_metabric	MB-0347	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0348	12.47711573	10.54258285	9.932115434	6.367672695	5.754832872	10.06021085	11.74753748	12.98920195
brca_metabric	MB-0349	11.75472007	9.479112201	5.751338996	6.000974792	5.6261733	9.878527966	11.36490509	11.56853359
brca_metabric	MB-0350	5.281859182	9.45818105	5.423176936	6.939605168	5.71086376	7.702244388	6.757216825	6.249461044
brca_metabric	MB-0351	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0352	6.314306327	10.39854961	5.056509036	6.321020762	5.930697201	7.009414208	10.30900712	11.31093027
brca_metabric	MB-0353	8.513793195	10.78243497	5.694927405	5.993416464	6.236939781	10.43533497	11.93262059	12.34572826
brca_metabric	MB-0354	6.082065323	9.731171867	5.59343416	6.124311877	5.96380486	7.39592876	9.369171285	9.518856039
brca_metabric	MB-0356	11.18836721	10.04065973	6.396780951	6.249937302	6.197094257	10.22290482	11.9223016	12.43886704
brca_metabric	MB-0358	10.55315881	11.23244308	8.464654185	5.754826226	6.067529893	8.944827729	11.30459128	10.42453053
brca_metabric	MB-0359	9.912185302	10.38239401	7.344004082	6.203849913	5.665564551	10.59248949	11.79706376	12.05486273
brca_metabric	MB-0360	11.62822565	10.60467688	7.409177258	6.531814901	5.668973259	11.65141398	12.71458519	12.04257519
brca_metabric	MB-0361	6.314650183	13.77871197	5.330985648	6.602407172	5.615413073	8.782807967	11.34704618	10.46038597
brca_metabric	MB-0362	9.082491812	10.87259597	6.120169045	6.270846327	5.323543231	10.74681961	11.87394157	12.17511612
brca_metabric	MB-0363	11.00652323	9.925193027	5.457389011	6.397718649	6.033753395	9.901287581	11.25511722	11.82844377
brca_metabric	MB-0364	9.037646774	11.18916193	5.298659859	5.707320128	5.846580845	10.02661381	11.39598414	12.08611398
brca_metabric	MB-0365	8.365138104	12.34578022	5.370491818	6.046609711	6.092678663	8.708236217	10.60494207	10.72839095
brca_metabric	MB-0366	10.9963332	11.43956916	7.676236955	6.267528126	5.810578436	10.93882172	11.36194353	12.98247887
brca_metabric	MB-0367	9.242914022	9.471558988	5.566316316	6.233261921	5.63512104	9.285904044	9.942524414	10.87067676
brca_metabric	MB-0368	12.06875494	10.97605778	6.342610272	6.04670141	5.775879737	9.815610513	11.67632109	10.4650195
brca_metabric	MB-0369	12.11006849	11.93880217	5.338425262	6.114334948	6.215345054	11.61727167	11.95878383	11.71491189
brca_metabric	MB-0370	11.58020463	10.75273506	5.388286152	5.963572742	5.868179633	9.874008736	11.28183612	11.73626519
brca_metabric	MB-0371	8.310935619	14.01969852	5.44121798	6.41752933	5.803605172	8.589402257	10.38479365	11.62061909
brca_metabric	MB-0372	6.365363517	10.6739687	5.605093496	5.292954627	5.715879056	7.423543612	6.152277369	6.119008791
brca_metabric	MB-0373	8.639931672	12.49215428	8.997927219	6.396492769	6.143486395	10.17267029	11.15245539	11.93355954
brca_metabric	MB-0374	9.25430602	9.500981102	5.456215854	6.633425417	5.718268532	11.02087786	10.99909788	11.4731313
brca_metabric	MB-0375	8.243737758	9.697235843	6.153846795	5.954492077	5.953527947	9.076311744	9.161528871	9.722258156
brca_metabric	MB-0377	10.43561179	10.45929747	6.038442976	6.111902907	5.881641783	9.316480509	10.86613669	11.89338103
brca_metabric	MB-0378	5.582269908	13.96244781	5.435181517	6.248334775	6.01583534	7.677223972	11.14261191	11.21008408
brca_metabric	MB-0379	8.776733933	9.986876545	5.801678938	6.455396882	5.777281922	10.07005151	11.23865365	12.01380662
brca_metabric	MB-0380	12.40356984	9.345822758	6.034945406	6.424737732	6.116830474	10.51567347	10.95167448	11.32119872
brca_metabric	MB-0381	8.165043877	14.4588144	5.103145566	6.378141674	5.360651614	8.779247226	10.99545577	12.13285337
brca_metabric	MB-0382	8.913028868	10.2173908	5.702915741	6.139026485	5.971040569	10.17666872	11.04762011	11.75501584
brca_metabric	MB-0383	10.06500667	9.756756144	5.298467378	5.724759118	6.13779032	10.99323213	10.89384924	11.71671334
brca_metabric	MB-0384	11.72824056	9.093163221	6.853980653	6.747751302	6.040065781	10.01552801	11.80303222	12.0728455
brca_metabric	MB-0385	10.50430395	11.01056147	5.582053956	5.986637825	6.123415245	10.12301011	12.15494308	11.88272628
brca_metabric	MB-0386	10.19381281	9.906014762	7.416925797	6.280620367	5.920523237	9.909838076	11.41742693	11.67884326
brca_metabric	MB-0388	9.830415346	12.20306415	5.380916487	5.837389446	5.676878293	9.476122191	10.60111153	11.7636306
brca_metabric	MB-0389	9.540319767	12.53241356	6.165208762	6.59996196	5.869270019	9.213721381	10.83151419	10.9305093
brca_metabric	MB-0390	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0391	6.149784166	13.01933778	5.343581672	6.250579141	5.2350185	7.904320462	10.43821465	11.10696407
brca_metabric	MB-0392	10.2690031	9.567165271	8.030131933	6.800933398	6.070785506	9.213750889	10.99036385	10.49648598
brca_metabric	MB-0393	9.484196289	8.947571726	6.110738981	6.141385894	5.706057774	9.230816162	10.30586084	11.64081263
brca_metabric	MB-0394	9.888560761	10.53802587	7.020160399	6.132586823	6.21703598	10.45006318	11.72321198	12.54071934
brca_metabric	MB-0395	5.502842904	13.02765744	5.29702913	5.787112901	5.562337803	7.682616443	10.97066687	12.43071783
brca_metabric	MB-0396	6.189762273	10.53374717	5.44017167	7.204819784	5.695234041	6.489703047	5.842018672	6.452162397
brca_metabric	MB-0397	10.5913738	10.55740087	7.564647718	6.358388589	6.045222136	9.704918161	12.07795166	11.96397628
brca_metabric	MB-0398	10.25623507	10.26000891	5.670912655	5.528800939	6.88275017	9.972395482	10.98106988	10.97538605
brca_metabric	MB-0399	6.066639649	10.27871037	5.457852054	5.831755415	5.512409843	6.998333887	10.7655057	11.30957811
brca_metabric	MB-0400	6.019318272	8.821593933	5.44785645	7.147189486	5.771586302	6.120102775	5.595759242	6.457692581
brca_metabric	MB-0401	5.482774639	10.4836943	5.336351972	5.865863557	5.542747551	5.973125571	6.409047544	6.329307115
brca_metabric	MB-0402	8.853781772	10.00346823	7.444844053	6.020223745	5.475488055	9.491463331	10.44170835	11.28878245
brca_metabric	MB-0403	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0404	10.348208	9.909055071	8.154963515	6.678844202	5.777948194	10.44902945	11.3712164	11.14686415
brca_metabric	MB-0405	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0406	10.29554615	10.51539584	5.867642556	6.085245885	5.780428074	10.8890482	11.54602875	12.88305917
brca_metabric	MB-0408	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0410	10.94843645	9.434010798	6.123232983	5.891072948	5.731610571	10.03184012	11.5246262	12.18519161
brca_metabric	MB-0411	9.669613318	9.476839369	5.877024927	6.223768875	5.757887259	9.981238607	11.29415349	11.31814805
brca_metabric	MB-0412	10.90616874	9.299525635	5.666432729	5.311189022	5.722886349	10.38346052	11.3756588	12.00670695
brca_metabric	MB-0413	10.33061071	10.04786274	6.649638141	6.483080261	5.555559175	11.18343493	11.64409748	12.26519034
brca_metabric	MB-0414	5.784764206	8.750082761	5.324583758	5.922626959	5.830775077	5.634518219	5.399211614	5.597777312
brca_metabric	MB-0417	9.041726409	10.54715054	7.142178906	6.51942144	5.503654429	10.02947709	12.0750743	11.55138369
brca_metabric	MB-0418	9.730591177	10.85965853	5.562522657	6.252479814	5.557361591	9.63528213	11.2955421	13.46608605
brca_metabric	MB-0419	12.24888515	10.31529618	7.721146258	6.166513723	5.61974229	9.763586729	11.8843362	11.95890928
brca_metabric	MB-0420	5.836084424	9.249106789	5.562491001	5.606296165	5.794965643	5.814784207	5.880217526	8.94454141
brca_metabric	MB-0421	9.437883049	13.4649744	6.166789869	6.132490314	5.596071951	9.748777616	11.32656597	11.17673182
brca_metabric	MB-0422	10.7582263	10.28552254	8.266504709	6.390948839	5.276865302	9.653154469	11.55941186	12.01273324
brca_metabric	MB-0423	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0424	6.756861356	8.234659012	5.636252183	5.663181155	6.143294301	6.13481177	6.133578767	8.310651794
brca_metabric	MB-0425	10.92554286	10.33422793	6.479262957	6.348263013	5.907977688	10.3252041	11.99922482	12.11682143
brca_metabric	MB-0426	9.81690578	10.09276356	8.308080036	6.304668965	5.58746659	9.366357451	10.93388826	12.07863634
brca_metabric	MB-0427	11.50966692	10.15223606	5.607132626	6.251817063	5.671586155	10.023656	10.72910243	12.04979266
brca_metabric	MB-0428	9.856993883	10.58518112	5.71627088	5.973792879	5.452972653	9.568204205	11.3293588	11.49545202
brca_metabric	MB-0429	10.88787402	11.11281209	5.909149765	5.774837648	5.650175963	10.36034809	11.33369921	11.31753372
brca_metabric	MB-0431	10.07361081	11.27809604	5.149851727	6.223815838	5.864755027	11.07645662	10.99342131	11.45870972
brca_metabric	MB-0432	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0434	9.317590851	13.87142926	5.130103296	6.326965078	5.793372087	10.90469417	10.44153865	11.25494063
brca_metabric	MB-0435	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0436	6.200891122	9.761344034	5.556617712	6.296303068	5.571594458	7.052909639	10.03613373	10.22525378
brca_metabric	MB-0437	11.74683723	9.330070925	6.790440057	6.404263054	5.50872365	11.06700257	12.49227931	12.0496874
brca_metabric	MB-0438	6.003997192	13.51455868	5.24945346	5.575408173	6.037098171	7.772560608	11.28631778	11.30434115
brca_metabric	MB-0439	10.08508371	9.371318442	7.639677986	6.905857761	5.706450267	11.23580241	12.27618288	12.44579884
brca_metabric	MB-0440	10.14540918	10.4531986	5.777078853	6.003405841	6.145138767	11.37611741	11.6545618	11.89207879
brca_metabric	MB-0442	9.095244274	9.495593799	5.52528079	6.339389541	5.806613668	9.67929333	10.34021665	11.07379506
brca_metabric	MB-0443	11.2148026	10.36170507	8.164040951	6.083905525	5.847624213	9.656088707	11.41099234	12.26343375
brca_metabric	MB-0444	10.23756405	9.638722025	6.141229108	6.664189439	5.586816708	10.33604909	11.34326615	12.26703725
brca_metabric	MB-0445	9.893927657	10.50703984	7.252303684	5.436831635	5.522428836	11.31595469	11.07669009	11.82626231
brca_metabric	MB-0446	5.921407811	10.37535344	5.591166726	6.379678796	5.907319562	6.603081484	8.182988751	8.418427888
brca_metabric	MB-0448	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0449	10.3793015	10.75223495	9.55553549	5.933302891	6.137924922	9.428386329	12.07302449	12.30113716
brca_metabric	MB-0451	9.904155604	11.04465314	5.357200029	6.898919648	5.158697156	12.81208207	11.24457359	11.38871728
brca_metabric	MB-0452	9.807691216	10.78641448	5.814533637	6.278379202	5.807245537	10.31208766	10.97327102	10.8872321
brca_metabric	MB-0453	7.171178755	9.33674408	5.081271484	5.756018442	5.975820459	6.643117426	10.53878246	11.04463466
brca_metabric	MB-0454	12.69664578	9.923387228	7.791979039	6.012290463	5.676119222	10.27030031	12.03825264	11.98204696
brca_metabric	MB-0455	10.84399239	10.79798804	7.811392138	5.957329439	6.282039419	9.266740066	11.10583408	9.838690188
brca_metabric	MB-0458	8.588287456	10.02802085	6.372244082	6.429157101	6.034909039	8.499088768	10.54292521	11.83518507
brca_metabric	MB-0459	11.53591924	10.13723208	5.477766851	6.756192474	5.638097237	10.40286939	11.17919535	11.93425562
brca_metabric	MB-0460	9.539503364	9.47182681	6.86003795	6.499827222	5.615105175	8.954079868	9.872671425	10.5964622
brca_metabric	MB-0462	7.222144604	13.09477032	5.335700728	6.339660658	5.912904477	8.934893296	10.92111633	10.88425064
brca_metabric	MB-0463	11.11089463	10.5134899	6.595779933	6.355285569	5.940071193	9.872800376	11.57011955	11.78647393
brca_metabric	MB-0464	5.87462832	10.22929763	5.252220565	6.668467459	5.63643187	9.131325611	12.01439155	11.55287444
brca_metabric	MB-0465	9.798060303	14.45762355	5.310441036	5.831722255	5.540852426	9.911749814	11.43788567	11.63841903
brca_metabric	MB-0466	10.45576605	9.695560402	5.69736449	6.149826959	6.121724464	11.56041229	11.87431151	14.43200061
brca_metabric	MB-0467	6.075728807	14.17169464	5.217939968	5.442256886	5.95824729	8.743335761	11.25970614	10.44648732
brca_metabric	MB-0468	12.14563015	10.13290209	5.226949308	5.946667804	5.793000686	10.27606603	11.54104711	11.3336203
brca_metabric	MB-0469	12.03497585	10.02020737	6.157517066	5.773827216	6.021491189	9.792847133	11.51788675	10.86239327
brca_metabric	MB-0470	5.403381877	6.887927785	5.189766597	5.432045665	5.944862149	5.277721551	5.447403445	5.594774574
brca_metabric	MB-0471	10.97294023	10.95738582	6.046628268	6.265070938	6.103018782	11.31196752	12.03638955	12.95550068
brca_metabric	MB-0472	12.45230407	11.10395374	6.964525874	6.401068853	5.929106958	11.02934368	12.35971279	12.31712384
brca_metabric	MB-0474	9.802835864	9.057909028	6.90792739	6.708383491	5.83761269	10.2533148	11.18818109	11.40529164
brca_metabric	MB-0475	7.833204075	10.25061541	6.721585903	6.138042262	5.338721142	9.992874239	11.34836548	12.0522957
brca_metabric	MB-0476	7.459691772	8.683673128	5.27857507	6.234781885	5.957237668	7.104060936	9.003775339	10.00147685
brca_metabric	MB-0478	10.94289344	10.65866363	6.312817376	5.974792194	5.839329285	9.815387829	11.37418964	12.27372447
brca_metabric	MB-0479	5.666898345	14.46428166	5.469132216	5.665651464	5.827325755	7.785742117	11.35000082	11.10277096
brca_metabric	MB-0480	11.52397521	10.97227652	5.395258236	5.74159852	6.057767844	10.727283	11.09628727	11.98166532
brca_metabric	MB-0481	5.573377644	8.453215558	5.085293732	5.740862426	6.363040888	7.142833937	6.00498234	8.836478846
brca_metabric	MB-0482	6.171691959	14.09111893	5.43478705	6.157980414	5.492593169	7.939482589	10.51051592	9.881948076
brca_metabric	MB-0483	10.10717328	10.28341806	6.36786255	6.273120087	5.411591268	10.36403273	11.45991452	11.87876598
brca_metabric	MB-0484	9.386195776	12.37694756	8.46133618	6.137551275	6.036719338	9.83442409	11.22362023	12.71925899
brca_metabric	MB-0485	9.929372543	10.60132814	5.470386052	5.677579198	5.952123754	9.531204257	11.4240768	12.66963241
brca_metabric	MB-0486	12.41903352	11.22397099	7.483745581	6.82798787	5.259063298	10.21219871	12.16326144	12.64343139
brca_metabric	MB-0487	9.35119997	9.798991139	6.168966817	6.197080952	6.075436521	9.937775043	11.11733076	12.42441045
brca_metabric	MB-0488	7.938776932	9.939612279	6.955312462	6.629929053	6.084538805	8.532779401	9.620724055	10.6200089
brca_metabric	MB-0489	6.22941824	11.6504928	5.352771527	6.756209374	5.891762711	6.594088823	7.059031205	8.470811358
brca_metabric	MB-0490	11.13996429	10.446092	7.254902012	6.418055251	5.46461018	11.52177872	11.94140974	11.91417461
brca_metabric	MB-0491	8.71524734	10.29812736	6.542648351	6.36601444	5.634981676	10.32266215	11.42147377	11.66392707
brca_metabric	MB-0492	12.07573909	10.06480868	6.104179913	5.898432231	5.623613275	10.19910749	11.96075418	11.45788102
brca_metabric	MB-0494	5.726618948	10.05565815	5.080313311	6.153091644	5.875207099	6.207363763	9.929215793	9.823298378
brca_metabric	MB-0495	7.502608891	9.498981924	5.23228014	6.129617924	5.688438736	8.134176126	9.570071821	9.445372794
brca_metabric	MB-0496	10.5251309	10.09424554	7.412760654	5.958106597	5.723556084	9.808204665	11.46170663	12.16983799
brca_metabric	MB-0497	10.02397716	11.80865473	6.543716905	5.94260454	5.762836207	10.74495704	11.54203064	12.54569824
brca_metabric	MB-0499	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-0500	5.963841478	9.696171932	5.54933915	5.845474852	5.654323598	7.186027546	5.570316131	7.316715882
brca_metabric	MB-0501	10.15984186	10.67119899	6.70717253	6.447630312	5.709418675	10.4953338	11.98885288	12.1903833
brca_metabric	MB-0502	5.835690167	7.03662883	5.461428133	6.32989263	6.011817577	5.5981429	5.254237556	7.696529038
brca_metabric	MB-0503	11.16717816	11.28980072	7.450691259	6.165498573	5.6058557	10.70976651	11.0441434	11.96046628
brca_metabric	MB-0504	11.39090744	10.29453032	7.41615312	6.006692293	5.784368936	9.86170365	12.0039734	11.62746857
brca_metabric	MB-0505	10.88272299	10.49576943	6.885988769	6.084577485	5.849967858	9.910366471	11.35670643	11.60223382
brca_metabric	MB-0506	5.66672899	11.4971531	5.928919678	6.255771681	5.77307827	5.647723374	10.57333019	10.78070775
brca_metabric	MB-0507	10.92043946	10.90923452	5.895002818	6.063595467	5.852411276	10.99073299	11.77582374	12.12517628
brca_metabric	MB-0508	9.129528475	10.68925852	5.689574635	6.285635492	5.459296124	10.75900125	11.71671257	12.34400149
brca_metabric	MB-0509	8.998872717	11.03530711	7.881707043	6.439989258	6.359922827	9.310607736	11.49876597	11.49859015
brca_metabric	MB-0510	11.38308483	10.52506616	8.014782402	6.442710648	5.984173551	9.238610445	11.25813541	11.77126523
brca_metabric	MB-0511	10.8325235	9.890494648	8.068941915	6.557720235	5.878777115	9.544709539	11.11487795	11.98468439
brca_metabric	MB-0512	9.799311055	10.38195919	7.666097111	6.295625801	5.607601322	9.745889507	11.51376085	11.96256625
brca_metabric	MB-0513	12.03690959	10.36169826	7.639569909	6.198632471	5.542243815	10.92679385	11.98959592	12.25750593
brca_metabric	MB-0514	9.076344592	11.00699218	7.356750695	6.107184535	5.774256541	10.82096047	12.07126159	12.4875983
brca_metabric	MB-0516	6.881310492	10.4080716	5.270326601	7.31590438	6.715304371	5.420115352	5.549071658	6.586511578
brca_metabric	MB-0517	10.3194482	9.881217695	7.827400618	6.11208203	5.486150039	10.86825394	11.49366641	13.12369985
brca_metabric	MB-0519	10.47673301	9.140828374	5.367138034	6.457164333	5.805846002	8.768279282	9.672642347	10.91643013
brca_metabric	MB-0521	8.305056453	10.29661345	7.639397422	6.221005729	6.330507961	9.160037123	11.24588488	11.21057212
brca_metabric	MB-0522	6.670784877	13.31789393	5.367017611	5.869742722	5.981905919	8.289853526	11.92284313	12.22270212
brca_metabric	MB-0524	7.979855294	10.45614787	5.777460615	6.020121807	5.902926282	9.474918427	10.51749282	10.47681613
brca_metabric	MB-0525	5.905390196	9.688269204	5.140760709	6.542952434	5.441108993	7.726781558	10.04718825	10.7989923
brca_metabric	MB-0526	10.23069257	10.1807497	7.323458505	6.410248931	5.82702492	10.61393296	11.49304418	11.46500196
brca_metabric	MB-0527	11.18113203	9.695567773	8.675671236	6.328429904	5.632607272	10.2615085	11.84468827	12.44997849
brca_metabric	MB-0528	10.27165169	7.87306063	5.567911261	5.695817319	5.824460821	10.1739327	11.19709329	11.12551021
brca_metabric	MB-0529	11.65183523	11.1289677	6.896907365	6.155318071	5.877442934	9.98344622	12.22481163	12.52554374
brca_metabric	MB-0531	9.456726136	10.06134151	6.672433502	6.58508968	6.034446041	9.187560017	10.52280273	10.88615951
brca_metabric	MB-0532	8.433473935	9.509943476	7.371158005	5.655590512	5.80253052	10.21910873	11.54146702	11.27069192
brca_metabric	MB-0534	8.835951117	9.88398673	6.473030019	6.199096471	5.785891799	8.915450585	10.41874897	11.18148161
brca_metabric	MB-0535	10.64393353	10.94661122	7.959504847	7.004061974	5.790893691	10.67067975	11.37390226	11.57850379
brca_metabric	MB-0536	9.784261361	10.32589088	5.299014039	6.216211231	5.698875694	9.248577777	10.73321099	10.24349742
brca_metabric	MB-0537	10.50501531	10.24167224	5.674999933	6.001184882	5.882196336	9.887474761	10.99009285	11.56314149
brca_metabric	MB-0538	9.320273125	10.66965144	6.842592404	5.965769169	5.597551159	8.670868295	10.64568358	12.52372111
brca_metabric	MB-0539	NA	NA	NA	NA	NA	NA	NA	NA
